 (55,7) (55,8) (55,9) (55,10) (55,11) (55,12) (55,13) (55,14) (55,15) (55,16) (55,17) (55,18)
 (55,19) (55,20) (55,21) (55,22) (55,23) (55,24) (55,25) (55,26) (55,27) (55,28) (55,29) (55,30)
 (55,31) (55,32) (55,33) (55,34) (55,35) (55,36) (55,37) (55,38) (55,39) (55,40) (55,71) (56,1)
 (56,2) (56,3) (56,4) (56,5) (56,6) (56,7) (56,8) (56,9) (56,10) (56,11) (56,12) (56,13)
 (56,14) (56,15) (56,16) (56,17) (56,18) (56,19) (56,20) (56,21) (56,22) (56,23) (56,24) (56,25)
 (56,26) (56,27) (56,28) (56,29) (56,30) (56,31) (56,32) (56,33) (56,34) (56,35) (56,36) (56,37)
 (56,38) (56,39) (56,40) (56,71) (57,1) (57,2) (57,3) (57,4) (57,5) (57,6) (57,7) (57,8)
 (57,9) (57,10) (57,11) (57,12) (57,13) (57,14) (57,15) (57,16) (57,17) (57,18) (57,19) (57,20)
 (57,21) (57,22) (57,23) (57,24) (57,25) (57,26) (57,27) (57,28) (57,29) (57,30) (57,31) (57,32)
 (57,33) (57,34) (57,35) (57,36) (57,37) (57,38) (57,39) (57,40) (57,71) (58,1) (58,2) (58,3)
 (58,4) (58,5) (58,6) (58,7) (58,8) (58,9) (58,10) (58,11) (58,12) (58,13) (58,14) (58,15)
 (58,16) (58,17) (58,18) (58,19) (58,20) (58,21) (58,22) (58,23) (58,24) (58,25) (58,26) (58,27)
 (58,28) (58,29) (58,30) (58,31) (58,32) (58,33) (58,34) (58,35) (58,36) (58,37) (58,38) (58,39)
 (58,40) (58,71) (59,1) (59,2) (59,3) (59,4) (59,5) (59,6) (59,7) (59,8) (59,9) (59,10)
 (59,11) (59,12) (59,13) (59,14) (59,15) (59,16) (59,17) (59,18) (59,19) (59,20) (59,21) (59,22)
 (59,23) (59,24) (59,25) (59,26) (59,27) (59,28) (59,29) (59,30) (59,31) (59,32) (59,33) (59,34)
 (59,35) (59,36) (59,37) (59,38) (59,39) (59,40) (59,71) (60,1) (60,2) (60,3) (60,4) (60,5)
 (60,6) (60,7) (60,8) (60,9) (60,10) (60,11) (60,12) (60,13) (60,14) (60,15) (60,16) (60,17)
 (60,18) (60,19) (60,20) (60,21) (60,22) (60,23) (60,24) (60,25) (60,26) (60,27) (60,28) (60,29)
 (60,30) (60,31) (60,32) (60,33) (60,34) (60,35) (60,36) (60,37) (60,38) (60,39) (60,40) (60,71)
 (61,1) (61,2) (61,3) (61,4) (61,5) (61,6) (61,7) (61,8) (61,9) (61,10) (61,11) (61,12)
 (61,13) (61,14) (61,15) (61,16) (61,17) (61,18) (61,19) (61,20) (61,21) (61,22) (61,23) (61,24)
 (61,25) (61,26) (61,27) (61,28) (61,29) (61,30) (61,31) (61,32) (61,33) (61,34) (61,35) (61,36)
 (61,37) (61,38) (61,39) (61,40) (61,71) (62,1) (62,2) (62,3) (62,4) (62,5) (62,6) (62,7)
 (62,8) (62,9) (62,10) (62,11) (62,12) (62,13) (62,14) (62,15) (62,16) (62,17) (62,18) (62,19)
 (62,20) (62,21) (62,22) (62,23) (62,24) (62,25) (62,26) (62,27) (62,28) (62,29) (62,30) (62,31)
 (62,32) (62,33) (62,34) (62,35) (62,36) (62,37) (62,38) (62,39) (62,40) (62,71) (63,1) (63,2)
 (63,3) (63,4) (63,5) (63,6) (63,7) (63,8) (63,9) (63,10) (63,11) (63,12) (63,13) (63,14)
 (63,15) (63,16) (63,17) (63,18) (63,19) (63,20) (63,21) (63,22) (63,23) (63,24) (63,25) (63,26)
 (63,27) (63,28) (63,29) (63,30) (63,31) (63,32) (63,33) (63,34) (63,35) (63,36) (63,37) (63,38)
 (63,39) (63,40) (63,71) (64,1) (64,2) (64,3) (64,4) (64,5) (64,6) (64,7) (64,8) (64,9)
 (64,10) (64,11) (64,12) (64,13) (64,14) (64,15) (64,16) (64,17) (64,18) (64,19) (64,20) (64,21)
 (64,22) (64,23) (64,24) (64,25) (64,26) (64,27) (64,28) (64,29) (64,30) (64,31) (64,32) (64,33)
 (64,34) (64,35) (64,36) (64,37) (64,38) (64,39) (64,40) (64,71) (65,1) (65,2) (65,3) (65,4)
 (65,5) (65,6) (65,7) (65,8) (65,9) (65,10) (65,11) (65,12) (65,13) (65,14) (65,15) (65,16)
 (65,17) (65,18) (65,19) (65,20) (65,21) (65,22) (65,23) (65,24) (65,25) (65,26) (65,27) (65,28)
 (65,29) (65,30) (65,31) (65,32) (65,33) (65,34) (65,35) (65,36) (65,37) (65,38) (65,39) (65,40)
 (65,71) (66,1) (66,2) (66,3) (66,4) (66,5) (66,6) (66,7) (66,8) (66,9) (66,10) (66,11)
 (66,12) (66,13) (66,14) (66,15) (66,16) (66,17) (66,18) (66,19) (66,20) (66,21) (66,22) (66,23)
 (66,24) (66,25) (66,26) (66,27) (66,28) (66,29) (66,30) (66,31) (66,32) (66,33) (66,34) (66,35)
 (66,36) (66,37) (66,38) (66,39) (66,40) (66,71) (67,1) (67,2) (67,3) (67,4) (67,5) (67,6)
 (67,7) (67,8) (67,9) (67,10) (67,11) (67,12) (67,13) (67,14) (67,15) (67,16) (67,17) (67,18)
 (67,19) (67,20) (67,21) (67,22) (67,23) (67,24) (67,25) (67,26) (67,27) (67,28) (67,29) (67,30)
 (67,31) (67,32) (67,33) (67,34) (67,35) (67,36) (67,37) (67,38) (67,39) (67,40) (67,71) (68,1)
 (68,2) (68,3) (68,4) (68,5) (68,6) (68,7) (68,8) (68,9) (68,10) (68,11) (68,12) (68,13)
 (68,14) (68,15) (68,16) (68,17) (68,18) (68,19) (68,20) (68,21) (68,22) (68,23) (68,24) (68,25)
 (68,26) (68,27) (68,28) (68,29) (68,30) (68,31) (68,32) (68,33) (68,34) (68,35) (68,36) (68,37)
 (68,38) (68,39) (68,40) (68,71) (69,1) (69,2) (69,3) (69,4) (69,5) (69,6) (69,7) (69,8)
 (69,9) (69,10) (69,11) (69,12) (69,13) (69,14) (69,15) (69,16) (69,17) (69,18) (69,19) (69,20)
 (69,21) (69,22) (69,23) (69,24) (69,25) (69,26) (69,27) (69,28) (69,29) (69,30) (69,31) (69,32)
 (69,33) (69,34) (69,35) (69,36) (69,37) (69,38) (69,39) (69,40) (69,71) (70,1) (70,2) (70,3)
 (70,4) (70,5) (70,6) (70,7) (70,8) (70,9) (70,10) (70,11) (70,12) (70,13) (70,14) (70,15)
 (70,16) (70,17) (70,18) (70,19) (70,20) (70,21) (70,22) (70,23) (70,24) (70,25) (70,26) (70,27)
 (70,28) (70,29) (70,30) (70,31) (70,32) (70,33) (70,34) (70,35) (70,36) (70,37) (70,38) (70,39)
 (70,40) (70,71)
;
param energy :=
  0 1  24.14032570
  0 2  23.42565156
  0 3  34.79075932
  0 4  16.90025953
  0 5  42.10673642
  0 6  55.89137544
  0 7  95.09781038
  0 8  82.23282568
  0 9  19.91529652
  0 10  7.51014373
  0 11  34.09172107
  0 12  34.09172107
  0 13  34.09172107
  0 14  34.09172107
  0 15  34.09172107
  0 16  34.09172107
  0 17  34.09172107
  0 18  34.09172107
  0 19  34.09172107
  0 20  34.09172107
  0 21  34.09172107
  0 22  34.09172107
  0 23  34.09172107
  0 24  34.09172107
  0 25  34.09172107
  0 26  34.09172107
  0 27  34.09172107
  0 28  34.09172107
  0 29  34.09172107
  0 30  34.09172107
  0 31  34.09172107
  0 32  34.09172107
  0 33  34.09172107
  0 34  34.09172107
  0 35  34.09172107
  0 36  34.09172107
  0 37  34.09172107
  0 38  34.09172107
  0 39  34.09172107
  0 40  34.09172107
  0 41  26.66070361
  0 42  26.66070361
  0 43  26.66070361
  0 44  26.66070361
  0 45  26.66070361
  0 46  26.66070361
  0 47  26.66070361
  0 48  26.66070361
  0 49  26.66070361
  0 50  26.66070361
  0 51  26.66070361
  0 52  26.66070361
  0 53  26.66070361
  0 54  26.66070361
  0 55  26.66070361
  0 56  26.66070361
  0 57  26.66070361
  0 58  26.66070361
  0 59  26.66070361
  0 60  26.66070361
  0 61  26.66070361
  0 62  26.66070361
  0 63  26.66070361
  0 64  26.66070361
  0 65  26.66070361
  0 66  26.66070361
  0 67  26.66070361
  0 68  26.66070361
  0 69  26.66070361
  0 70  26.66070361
  1 2  28.98730953
  1 3  16.82031275
  1 4  9.64670014
  1 5  104.87352409
  1 6  43.63096100
  1 7  47.20284552
  1 8  35.62566498
  1 9  54.12933135
  1 10  41.35203109
  1 11  8.30023178
  1 12  8.30023178
  1 13  8.30023178
  1 14  8.30023178
  1 15  8.30023178
  1 16  8.30023178
  1 17  8.30023178
  1 18  8.30023178
  1 19  8.30023178
  1 20  8.30023178
  1 21  8.30023178
  1 22  8.30023178
  1 23  8.30023178
  1 24  8.30023178
  1 25  8.30023178
  1 26  8.30023178
  1 27  8.30023178
  1 28  8.30023178
  1 29  8.30023178
  1 30  8.30023178
  1 31  8.30023178
  1 32  8.30023178
  1 33  8.30023178
  1 34  8.30023178
  1 35  8.30023178
  1 36  8.30023178
  1 37  8.30023178
  1 38  8.30023178
  1 39  8.30023178
  1 40  8.30023178
  1 41  18.54657629
  1 42  18.54657629
  1 43  18.54657629
  1 44  18.54657629
  1 45  18.54657629
  1 46  18.54657629
  1 47  18.54657629
  1 48  18.54657629
  1 49  18.54657629
  1 50  18.54657629
  1 51  18.54657629
  1 52  18.54657629
  1 53  18.54657629
  1 54  18.54657629
  1 55  18.54657629
  1 56  18.54657629
  1 57  18.54657629
  1 58  18.54657629
  1 59  18.54657629
  1 60  18.54657629
  1 61  18.54657629
  1 62  18.54657629
  1 63  18.54657629
  1 64  18.54657629
  1 65  18.54657629
  1 66  18.54657629
  1 67  18.54657629
  1 68  18.54657629
  1 69  18.54657629
  1 70  18.54657629
  1 71  24.51781512
  2 1  37.37799487
  2 3  12.27657726
  2 4  80.29805479
  2 5  100.99326749
  2 6  144.79638923
  2 7  23.15719310
  2 8  46.84859688
  2 9  12.47016766
  2 10  43.53138209
  2 11  34.66837309
  2 12  34.66837309
  2 13  34.66837309
  2 14  34.66837309
  2 15  34.66837309
  2 16  34.66837309
  2 17  34.66837309
  2 18  34.66837309
  2 19  34.66837309
  2 20  34.66837309
  2 21  34.66837309
  2 22  34.66837309
  2 23  34.66837309
  2 24  34.66837309
  2 25  34.66837309
  2 26  34.66837309
  2 27  34.66837309
  2 28  34.66837309
  2 29  34.66837309
  2 30  34.66837309
  2 31  34.66837309
  2 32  34.66837309
  2 33  34.66837309
  2 34  34.66837309
  2 35  34.66837309
  2 36  34.66837309
  2 37  34.66837309
  2 38  34.66837309
  2 39  34.66837309
  2 40  34.66837309
  2 41  101.23022515
  2 42  101.23022515
  2 43  101.23022515
  2 44  101.23022515
  2 45  101.23022515
  2 46  101.23022515
  2 47  101.23022515
  2 48  101.23022515
  2 49  101.23022515
  2 50  101.23022515
  2 51  101.23022515
  2 52  101.23022515
  2 53  101.23022515
  2 54  101.23022515
  2 55  101.23022515
  2 56  101.23022515
  2 57  101.23022515
  2 58  101.23022515
  2 59  101.23022515
  2 60  101.23022515
  2 61  101.23022515
  2 62  101.23022515
  2 63  101.23022515
  2 64  101.23022515
  2 65  101.23022515
  2 66  101.23022515
  2 67  101.23022515
  2 68  101.23022515
  2 69  101.23022515
  2 70  101.23022515
  2 71  38.84786977
  3 1  35.37907053
  3 2  39.76573386
  3 4  17.43581766
  3 5  61.29704632
  3 6  54.95180380
  3 7  26.17760804
  3 8  10.84103547
  3 9  44.35408469
  3 10  47.92089231
  3 11  31.24161957
  3 12  31.24161957
  3 13  31.24161957
  3 14  31.24161957
  3 15  31.24161957
  3 16  31.24161957
  3 17  31.24161957
  3 18  31.24161957
  3 19  31.24161957
  3 20  31.24161957
  3 21  31.24161957
  3 22  31.24161957
  3 23  31.24161957
  3 24  31.24161957
  3 25  31.24161957
  3 26  31.24161957
  3 27  31.24161957
  3 28  31.24161957
  3 29  31.24161957
  3 30  31.24161957
  3 31  31.24161957
  3 32  31.24161957
  3 33  31.24161957
  3 34  31.24161957
  3 35  31.24161957
  3 36  31.24161957
  3 37  31.24161957
  3 38  31.24161957
  3 39  31.24161957
  3 40  31.24161957
  3 41  42.45428245
  3 42  42.45428245
  3 43  42.45428245
  3 44  42.45428245
  3 45  42.45428245
  3 46  42.45428245
  3 47  42.45428245
  3 48  42.45428245
  3 49  42.45428245
  3 50  42.45428245
  3 51  42.45428245
  3 52  42.45428245
  3 53  42.45428245
  3 54  42.45428245
  3 55  42.45428245
  3 56  42.45428245
  3 57  42.45428245
  3 58  42.45428245
  3 59  42.45428245
  3 60  42.45428245
  3 61  42.45428245
  3 62  42.45428245
  3 63  42.45428245
  3 64  42.45428245
  3 65  42.45428245
  3 66  42.45428245
  3 67  42.45428245
  3 68  42.45428245
  3 69  42.45428245
  3 70  42.45428245
  3 71  54.10092220
  4 1  7.48077896
  4 2  51.88732175
  4 3  44.07036987
  4 5  32.07194947
  4 6  77.56526977
  4 7  71.22572752
  4 8  17.24564384
  4 9  24.47181005
  4 10  80.49130058
  4 11  24.55288423
  4 12  24.55288423
  4 13  24.55288423
  4 14  24.55288423
  4 15  24.55288423
  4 16  24.55288423
  4 17  24.55288423
  4 18  24.55288423
  4 19  24.55288423
  4 20  24.55288423
  4 21  24.55288423
  4 22  24.55288423
  4 23  24.55288423
  4 24  24.55288423
  4 25  24.55288423
  4 26  24.55288423
  4 27  24.55288423
  4 28  24.55288423
  4 29  24.55288423
  4 30  24.55288423
  4 31  24.55288423
  4 32  24.55288423
  4 33  24.55288423
  4 34  24.55288423
  4 35  24.55288423
  4 36  24.55288423
  4 37  24.55288423
  4 38  24.55288423
  4 39  24.55288423
  4 40  24.55288423
  4 41  8.49519061
  4 42  8.49519061
  4 43  8.49519061
  4 44  8.49519061
  4 45  8.49519061
  4 46  8.49519061
  4 47  8.49519061
  4 48  8.49519061
  4 49  8.49519061
  4 50  8.49519061
  4 51  8.49519061
  4 52  8.49519061
  4 53  8.49519061
  4 54  8.49519061
  4 55  8.49519061
  4 56  8.49519061
  4 57  8.49519061
  4 58  8.49519061
  4 59  8.49519061
  4 60  8.49519061
  4 61  8.49519061
  4 62  8.49519061
  4 63  8.49519061
  4 64  8.49519061
  4 65  8.49519061
  4 66  8.49519061
  4 67  8.49519061
  4 68  8.49519061
  4 69  8.49519061
  4 70  8.49519061
  4 71  17.12306249
  5 1  41.29343834
  5 2  100.69441339
  5 3  61.14580520
  5 4  31.96787656
  5 6  17.58929075
  5 7  41.57045008
  5 8  118.07915887
  5 9  60.42881712
  5 10  39.07935020
  5 11  46.57215238
  5 12  46.57215238
  5 13  46.57215238
  5 14  46.57215238
  5 15  46.57215238
  5 16  46.57215238
  5 17  46.57215238
  5 18  46.57215238
  5 19  46.57215238
  5 20  46.57215238
  5 21  46.57215238
  5 22  46.57215238
  5 23  46.57215238
  5 24  46.57215238
  5 25  46.57215238
  5 26  46.57215238
  5 27  46.57215238
  5 28  46.57215238
  5 29  46.57215238
  5 30  46.57215238
  5 31  46.57215238
  5 32  46.57215238
  5 33  46.57215238
  5 34  46.57215238
  5 35  46.57215238
  5 36  46.57215238
  5 37  46.57215238
  5 38  46.57215238
  5 39  46.57215238
  5 40  46.57215238
  5 41  53.61577954
  5 42  53.61577954
  5 43  53.61577954
  5 44  53.61577954
  5 45  53.61577954
  5 46  53.61577954
  5 47  53.61577954
  5 48  53.61577954
  5 49  53.61577954
  5 50  53.61577954
  5 51  53.61577954
  5 52  53.61577954
  5 53  53.61577954
  5 54  53.61577954
  5 55  53.61577954
  5 56  53.61577954
  5 57  53.61577954
  5 58  53.61577954
  5 59  53.61577954
  5 60  53.61577954
  5 61  53.61577954
  5 62  53.61577954
  5 63  53.61577954
  5 64  53.61577954
  5 65  53.61577954
  5 66  53.61577954
  5 67  53.61577954
  5 68  53.61577954
  5 69  53.61577954
  5 70  53.61577954
  5 71  16.65822864
  6 1  56.16251977
  6 2  93.70830674
  6 3  55.04563595
  6 4  36.92445610
  6 5  17.69077119
  6 7  55.17585360
  6 8  103.82084741
  6 9  67.78127362
  6 10  51.34256181
  6 11  157.90726856
  6 12  157.90726856
  6 13  157.90726856
  6 14  157.90726856
  6 15  157.90726856
  6 16  157.90726856
  6 17  157.90726856
  6 18  157.90726856
  6 19  157.90726856
  6 20  157.90726856
  6 21  157.90726856
  6 22  157.90726856
  6 23  157.90726856
  6 24  157.90726856
  6 25  157.90726856
  6 26  157.90726856
  6 27  157.90726856
  6 28  157.90726856
  6 29  157.90726856
  6 30  157.90726856
  6 31  157.90726856
  6 32  157.90726856
  6 33  157.90726856
  6 34  157.90726856
  6 35  157.90726856
  6 36  157.90726856
  6 37  157.90726856
  6 38  157.90726856
  6 39  157.90726856
  6 40  157.90726856
  6 41  45.95495908
  6 42  45.95495908
  6 43  45.95495908
  6 44  45.95495908
  6 45  45.95495908
  6 46  45.95495908
  6 47  45.95495908
  6 48  45.95495908
  6 49  45.95495908
  6 50  45.95495908
  6 51  45.95495908
  6 52  45.95495908
  6 53  45.95495908
  6 54  45.95495908
  6 55  45.95495908
  6 56  45.95495908
  6 57  45.95495908
  6 58  45.95495908
  6 59  45.95495908
  6 60  45.95495908
  6 61  45.95495908
  6 62  45.95495908
  6 63  45.95495908
  6 64  45.95495908
  6 65  45.95495908
  6 66  45.95495908
  6 67  45.95495908
  6 68  45.95495908
  6 69  45.95495908
  6 70  45.95495908
  6 71  34.43383044
  7 1  77.21111505
  7 2  23.11805347
  7 3  26.19543749
  7 4  110.10444490
  7 5  53.80957394
  7 6  116.00968440
  7 8  89.76773056
  7 9  23.32345586
  7 10  65.03145392
  7 11  42.46099784
  7 12  42.46099784
  7 13  42.46099784
  7 14  42.46099784
  7 15  42.46099784
  7 16  42.46099784
  7 17  42.46099784
  7 18  42.46099784
  7 19  42.46099784
  7 20  42.46099784
  7 21  42.46099784
  7 22  42.46099784
  7 23  42.46099784
  7 24  42.46099784
  7 25  42.46099784
  7 26  42.46099784
  7 27  42.46099784
  7 28  42.46099784
  7 29  42.46099784
  7 30  42.46099784
  7 31  42.46099784
  7 32  42.46099784
  7 33  42.46099784
  7 34  42.46099784
  7 35  42.46099784
  7 36  42.46099784
  7 37  42.46099784
  7 38  42.46099784
  7 39  42.46099784
  7 40  42.46099784
  7 41  40.46575770
  7 42  40.46575770
  7 43  40.46575770
  7 44  40.46575770
  7 45  40.46575770
  7 46  40.46575770
  7 47  40.46575770
  7 48  40.46575770
  7 49  40.46575770
  7 50  40.46575770
  7 51  40.46575770
  7 52  40.46575770
  7 53  40.46575770
  7 54  40.46575770
  7 55  40.46575770
  7 56  40.46575770
  7 57  40.46575770
  7 58  40.46575770
  7 59  40.46575770
  7 60  40.46575770
  7 61  40.46575770
  7 62  40.46575770
  7 63  40.46575770
  7 64  40.46575770
  7 65  40.46575770
  7 66  40.46575770
  7 67  40.46575770
  7 68  40.46575770
  7 69  40.46575770
  7 70  40.46575770
  7 71  95.53519371
  8 1  35.57162124
  8 2  72.13528803
  8 3  35.23343664
  8 4  17.21186807
  8 5  76.43578508
  8 6  103.53820787
  8 7  27.48555506
  8 9  50.21070504
  8 10  41.59267264
  8 11  7.09771049
  8 12  7.09771049
  8 13  7.09771049
  8 14  7.09771049
  8 15  7.09771049
  8 16  7.09771049
  8 17  7.09771049
  8 18  7.09771049
  8 19  7.09771049
  8 20  7.09771049
  8 21  7.09771049
  8 22  7.09771049
  8 23  7.09771049
  8 24  7.09771049
  8 25  7.09771049
  8 26  7.09771049
  8 27  7.09771049
  8 28  7.09771049
  8 29  7.09771049
  8 30  7.09771049
  8 31  7.09771049
  8 32  7.09771049
  8 33  7.09771049
  8 34  7.09771049
  8 35  7.09771049
  8 36  7.09771049
  8 37  7.09771049
  8 38  7.09771049
  8 39  7.09771049
  8 40  7.09771049
  8 41  23.70807928
  8 42  23.70807928
  8 43  23.70807928
  8 44  23.70807928
  8 45  23.70807928
  8 46  23.70807928
  8 47  23.70807928
  8 48  23.70807928
  8 49  23.70807928
  8 50  23.70807928
  8 51  23.70807928
  8 52  23.70807928
  8 53  23.70807928
  8 54  23.70807928
  8 55  23.70807928
  8 56  23.70807928
  8 57  23.70807928
  8 58  23.70807928
  8 59  23.70807928
  8 60  23.70807928
  8 61  23.70807928
  8 62  23.70807928
  8 63  23.70807928
  8 64  23.70807928
  8 65  23.70807928
  8 66  23.70807928
  8 67  23.70807928
  8 68  23.70807928
  8 69  23.70807928
  8 70  23.70807928
  8 71  25.29428170
  9 1  54.10523746
  9 2  15.98147834
  9 3  44.36031119
  9 4  19.04119025
  9 5  23.94701083
  9 6  41.38181520
  9 7  75.82820919
  9 8  30.73831503
  9 10  9.38478142
  9 11  34.11448708
  9 12  34.11448708
  9 13  34.11448708
  9 14  34.11448708
  9 15  34.11448708
  9 16  34.11448708
  9 17  34.11448708
  9 18  34.11448708
  9 19  34.11448708
  9 20  34.11448708
  9 21  34.11448708
  9 22  34.11448708
  9 23  34.11448708
  9 24  34.11448708
  9 25  34.11448708
  9 26  34.11448708
  9 27  34.11448708
  9 28  34.11448708
  9 29  34.11448708
  9 30  34.11448708
  9 31  34.11448708
  9 32  34.11448708
  9 33  34.11448708
  9 34  34.11448708
  9 35  34.11448708
  9 36  34.11448708
  9 37  34.11448708
  9 38  34.11448708
  9 39  34.11448708
  9 40  34.11448708
  9 41  78.66092311
  9 42  78.66092311
  9 43  78.66092311
  9 44  78.66092311
  9 45  78.66092311
  9 46  78.66092311
  9 47  78.66092311
  9 48  78.66092311
  9 49  78.66092311
  9 50  78.66092311
  9 51  78.66092311
  9 52  78.66092311
  9 53  78.66092311
  9 54  78.66092311
  9 55  78.66092311
  9 56  78.66092311
  9 57  78.66092311
  9 58  78.66092311
  9 59  78.66092311
  9 60  78.66092311
  9 61  78.66092311
  9 62  78.66092311
  9 63  78.66092311
  9 64  78.66092311
  9 65  78.66092311
  9 66  78.66092311
  9 67  78.66092311
  9 68  78.66092311
  9 69  78.66092311
  9 70  78.66092311
  9 71  7.91362799
  10 1  32.01517835
  10 2  67.04592539
  10 3  47.86050975
  10 4  24.68164871
  10 5  11.99858494
  10 6  24.28582300
  10 7  30.78016185
  10 8  105.36610104
  10 9  9.35560094
  10 11  34.13368039
  10 12  34.13368039
  10 13  34.13368039
  10 14  34.13368039
  10 15  34.13368039
  10 16  34.13368039
  10 17  34.13368039
  10 18  34.13368039
  10 19  34.13368039
  10 20  34.13368039
  10 21  34.13368039
  10 22  34.13368039
  10 23  34.13368039
  10 24  34.13368039
  10 25  34.13368039
  10 26  34.13368039
  10 27  34.13368039
  10 28  34.13368039
  10 29  34.13368039
  10 30  34.13368039
  10 31  34.13368039
  10 32  34.13368039
  10 33  34.13368039
  10 34  34.13368039
  10 35  34.13368039
  10 36  34.13368039
  10 37  34.13368039
  10 38  34.13368039
  10 39  34.13368039
  10 40  34.13368039
  10 41  36.24690058
  10 42  36.24690058
  10 43  36.24690058
  10 44  36.24690058
  10 45  36.24690058
  10 46  36.24690058
  10 47  36.24690058
  10 48  36.24690058
  10 49  36.24690058
  10 50  36.24690058
  10 51  36.24690058
  10 52  36.24690058
  10 53  36.24690058
  10 54  36.24690058
  10 55  36.24690058
  10 56  36.24690058
  10 57  36.24690058
  10 58  36.24690058
  10 59  36.24690058
  10 60  36.24690058
  10 61  36.24690058
  10 62  36.24690058
  10 63  36.24690058
  10 64  36.24690058
  10 65  36.24690058
  10 66  36.24690058
  10 67  36.24690058
  10 68  36.24690058
  10 69  36.24690058
  10 70  36.24690058
  10 71  16.02328897
  11 1  6.35287333
  11 2  34.17256052
  11 3  18.87875450
  11 4  24.40128730
  11 5  76.02986304
  11 6  157.12056189
  11 7  68.99139113
  11 8  17.91764296
  11 9  33.73075116
  11 10  71.60674297
  11 41  31.44130620
  11 42  31.44130620
  11 43  31.44130620
  11 44  31.44130620
  11 45  31.44130620
  11 46  31.44130620
  11 47  31.44130620
  11 48  31.44130620
  11 49  31.44130620
  11 50  31.44130620
  11 51  31.44130620
  11 52  31.44130620
  11 53  31.44130620
  11 54  31.44130620
  11 55  31.44130620
  11 56  31.44130620
  11 57  31.44130620
  11 58  31.44130620
  11 59  31.44130620
  11 60  31.44130620
  11 61  31.44130620
  11 62  31.44130620
  11 63  31.44130620
  11 64  31.44130620
  11 65  31.44130620
  11 66  31.44130620
  11 67  31.44130620
  11 68  31.44130620
  11 69  31.44130620
  11 70  31.44130620
  11 71  26.40937567
  12 1  6.35287333
  12 2  34.17256052
  12 3  18.87875450
  12 4  24.40128730
  12 5  76.02986304
  12 6  157.12056189
  12 7  68.99139113
  12 8  17.91764296
  12 9  33.73075116
  12 10  71.60674297
  12 41  31.44130620
  12 42  31.44130620
  12 43  31.44130620
  12 44  31.44130620
  12 45  31.44130620
  12 46  31.44130620
  12 47  31.44130620
  12 48  31.44130620
  12 49  31.44130620
  12 50  31.44130620
  12 51  31.44130620
  12 52  31.44130620
  12 53  31.44130620
  12 54  31.44130620
  12 55  31.44130620
  12 56  31.44130620
  12 57  31.44130620
  12 58  31.44130620
  12 59  31.44130620
  12 60  31.44130620
  12 61  31.44130620
  12 62  31.44130620
  12 63  31.44130620
  12 64  31.44130620
  12 65  31.44130620
  12 66  31.44130620
  12 67  31.44130620
  12 68  31.44130620
  12 69  31.44130620
  12 70  31.44130620
  12 71  26.40937567
  13 1  6.35287333
  13 2  34.17256052
  13 3  18.87875450
  13 4  24.40128730
  13 5  76.02986304
  13 6  157.12056189
  13 7  68.99139113
  13 8  17.91764296
  13 9  33.73075116
  13 10  71.60674297
  13 41  31.44130620
  13 42  31.44130620
  13 43  31.44130620
  13 44  31.44130620
  13 45  31.44130620
  13 46  31.44130620
  13 47  31.44130620
  13 48  31.44130620
  13 49  31.44130620
  13 50  31.44130620
  13 51  31.44130620
  13 52  31.44130620
  13 53  31.44130620
  13 54  31.44130620
  13 55  31.44130620
  13 56  31.44130620
  13 57  31.44130620
  13 58  31.44130620
  13 59  31.44130620
  13 60  31.44130620
  13 61  31.44130620
  13 62  31.44130620
  13 63  31.44130620
  13 64  31.44130620
  13 65  31.44130620
  13 66  31.44130620
  13 67  31.44130620
  13 68  31.44130620
  13 69  31.44130620
  13 70  31.44130620
  13 71  26.40937567
  14 1  6.35287333
  14 2  34.17256052
  14 3  18.87875450
  14 4  24.40128730
  14 5  76.02986304
  14 6  157.12056189
  14 7  68.99139113
  14 8  17.91764296
  14 9  33.73075116
  14 10  71.60674297
  14 41  31.44130620
  14 42  31.44130620
  14 43  31.44130620
  14 44  31.44130620
  14 45  31.44130620
  14 46  31.44130620
  14 47  31.44130620
  14 48  31.44130620
  14 49  31.44130620
  14 50  31.44130620
  14 51  31.44130620
  14 52  31.44130620
  14 53  31.44130620
  14 54  31.44130620
  14 55  31.44130620
  14 56  31.44130620
  14 57  31.44130620
  14 58  31.44130620
  14 59  31.44130620
  14 60  31.44130620
  14 61  31.44130620
  14 62  31.44130620
  14 63  31.44130620
  14 64  31.44130620
  14 65  31.44130620
  14 66  31.44130620
  14 67  31.44130620
  14 68  31.44130620
  14 69  31.44130620
  14 70  31.44130620
  14 71  26.40937567
  15 1  6.35287333
  15 2  34.17256052
  15 3  18.87875450
  15 4  24.40128730
  15 5  76.02986304
  15 6  157.12056189
  15 7  68.99139113
  15 8  17.91764296
  15 9  33.73075116
  15 10  71.60674297
  15 41  31.44130620
  15 42  31.44130620
  15 43  31.44130620
  15 44  31.44130620
  15 45  31.44130620
  15 46  31.44130620
  15 47  31.44130620
  15 48  31.44130620
  15 49  31.44130620
  15 50  31.44130620
  15 51  31.44130620
  15 52  31.44130620
  15 53  31.44130620
  15 54  31.44130620
  15 55  31.44130620
  15 56  31.44130620
  15 57  31.44130620
  15 58  31.44130620
  15 59  31.44130620
  15 60  31.44130620
  15 61  31.44130620
  15 62  31.44130620
